case,activity,timestamp
536,Cascade Aerator,2024-01-01 16:00:00
537,Coarse Screens,2024-01-01 08:00:00
537,Fine Screens,2024-01-01 09:00:00
537,Primary Clarifiers,2024-01-01 10:00:00
537,Bio-reactor Tanks,2024-01-01 11:00:00
537,Final Clarifier,2024-01-01 12:00:00
537,Chlorine Contact Basin,2024-01-01 13:00:00
537,Pond,2024-01-01 14:00:00
537,De-chlorination Pond,2024-01-01 15:00:00
537,Cascade Aerator,2024-01-01 16:00:00
538,Coarse Screens,2024-01-01 08:00:00
538,Fine Screens,2024-01-01 09:00:00
538,Compacted Screenings,2024-01-01 10:00:00
538,Disposal to Landfill,2024-01-01 11:00:00
539,Coarse Screens,2024-01-01 08:00:00
539,Fine Screens,2024-01-01 09:00:00
539,Primary Clarifiers,2024-01-01 10:00:00
539,Bio-reactor Tanks,2024-01-01 11:00:00
539,Gravity Thickening,2024-01-01 12:00:00
539,Blend Tank,2024-01-01 13:00:00
539,Anaerobic Digester,2024-01-01 14:00:00
540,Coarse Screens,2024-01-01 08:00:00
540,Fine Screens,2024-01-01 09:00:00
540,Primary Clarifiers,2024-01-01 10:00:00
540,Sludge Grinder,2024-01-01 11:00:00
540,Blend Tank,2024-01-01 12:00:00
540,Anaerobic Digester,2024-01-01 13:00:00
540,Storage Tank,2024-01-01 14:00:00
540,Disposal to Landfill,2024-01-01 15:00:00
541,Coarse Screens,2024-01-01 08:00:00
541,Fine Screens,2024-01-01 09:00:00
541,Primary Clarifiers,2024-01-01 10:00:00
541,Bio-reactor Tanks,2024-01-01 11:00:00
541,Final Clarifier,2024-01-01 12:00:00
541,Chlorine Contact Basin,2024-01-01 13:00:00
541,Pond,2024-01-01 14:00:00
541,De-chlorination Pond,2024-01-01 15:00:00
541,Cascade Aerator,2024-01-01 16:00:00
542,Coarse Screens,2024-01-01 08:00:00
542,Fine Screens,2024-01-01 09:00:00
542,Primary Clarifiers,2024-01-01 10:00:00
542,Sludge Grinder,2024-01-01 11:00:00
542,Blend Tank,2024-01-01 12:00:00
542,Anaerobic Digester,2024-01-01 13:00:00
543,Coarse Screens,2024-01-01 08:00:00
543,Fine Screens,2024-01-01 09:00:00
543,Primary Clarifiers,2024-01-01 10:00:00
543,Bio-reactor Tanks,2024-01-01 11:00:00
543,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
543,Blend Tank,2024-01-01 13:00:00
543,Anaerobic Digester,2024-01-01 14:00:00
544,Coarse Screens,2024-01-01 08:00:00
544,Fine Screens,2024-01-01 09:00:00
544,Compacted Screenings,2024-01-01 10:00:00
544,Disposal to Landfill,2024-01-01 11:00:00
545,Coarse Screens,2024-01-01 08:00:00
545,Fine Screens,2024-01-01 09:00:00
545,Primary Clarifiers,2024-01-01 10:00:00
545,Bio-reactor Tanks,2024-01-01 11:00:00
545,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
545,Blend Tank,2024-01-01 13:00:00
545,Anaerobic Digester,2024-01-01 14:00:00
546,Coarse Screens,2024-01-01 08:00:00
546,Fine Screens,2024-01-01 09:00:00
546,Compacted Screenings,2024-01-01 10:00:00
546,Disposal to Landfill,2024-01-01 11:00:00
547,Coarse Screens,2024-01-01 08:00:00
547,Fine Screens,2024-01-01 09:00:00
547,Primary Clarifiers,2024-01-01 10:00:00
547,Bio-reactor Tanks,2024-01-01 11:00:00
547,Gravity Thickening,2024-01-01 12:00:00
547,Blend Tank,2024-01-01 13:00:00
547,Anaerobic Digester,2024-01-01 14:00:00
547,Storage Tank,2024-01-01 15:00:00
547,Disposal to Landfill,2024-01-01 16:00:00
548,Coarse Screens,2024-01-01 08:00:00
548,Fine Screens,2024-01-01 09:00:00
548,Compacted Screenings,2024-01-01 10:00:00
548,Disposal to Landfill,2024-01-01 11:00:00
549,Coarse Screens,2024-01-01 08:00:00
549,Fine Screens,2024-01-01 09:00:00
549,Compacted Screenings,2024-01-01 10:00:00
549,Disposal to Landfill,2024-01-01 11:00:00
550,Coarse Screens,2024-01-01 08:00:00
550,Fine Screens,2024-01-01 09:00:00
550,Compacted Screenings,2024-01-01 10:00:00
550,Disposal to Landfill,2024-01-01 11:00:00
551,Coarse Screens,2024-01-01 08:00:00
551,Fine Screens,2024-01-01 09:00:00
551,Primary Clarifiers,2024-01-01 10:00:00
551,Bio-reactor Tanks,2024-01-01 11:00:00
551,Final Clarifier,2024-01-01 12:00:00
551,Chlorine Contact Basin,2024-01-01 13:00:00
551,Pond,2024-01-01 14:00:00
551,De-chlorination Pond,2024-01-01 15:00:00
551,Cascade Aerator,2024-01-01 16:00:00
552,Coarse Screens,2024-01-01 08:00:00
552,Fine Screens,2024-01-01 09:00:00
552,Primary Clarifiers,2024-01-01 10:00:00
552,Bio-reactor Tanks,2024-01-01 11:00:00
552,Final Clarifier,2024-01-01 12:00:00
552,Chlorine Contact Basin,2024-01-01 13:00:00
552,Pond,2024-01-01 14:00:00
552,De-chlorination Pond,2024-01-01 15:00:00
552,Effluent Pumping Station,2024-01-01 16:00:00
553,Coarse Screens,2024-01-01 08:00:00
553,Fine Screens,2024-01-01 09:00:00
553,Primary Clarifiers,2024-01-01 10:00:00
553,Sludge Grinder,2024-01-01 11:00:00
553,Blend Tank,2024-01-01 12:00:00
553,Anaerobic Digester,2024-01-01 13:00:00
553,Storage Tank,2024-01-01 14:00:00
553,Disposal to Landfill,2024-01-01 15:00:00
554,Coarse Screens,2024-01-01 08:00:00
554,Fine Screens,2024-01-01 09:00:00
554,Compacted Screenings,2024-01-01 10:00:00
554,Disposal to Landfill,2024-01-01 11:00:00
555,Coarse Screens,2024-01-01 08:00:00
555,Fine Screens,2024-01-01 09:00:00
555,Compacted Screenings,2024-01-01 10:00:00
555,Disposal to Landfill,2024-01-01 11:00:00
556,Coarse Screens,2024-01-01 08:00:00
556,Fine Screens,2024-01-01 09:00:00
556,Primary Clarifiers,2024-01-01 10:00:00
556,Bio-reactor Tanks,2024-01-01 11:00:00
556,Final Clarifier,2024-01-01 12:00:00
556,Chlorine Contact Basin,2024-01-01 13:00:00
556,Pond,2024-01-01 14:00:00
556,De-chlorination Pond,2024-01-01 15:00:00
556,Effluent Pumping Station,2024-01-01 16:00:00
557,Coarse Screens,2024-01-01 08:00:00
557,Fine Screens,2024-01-01 09:00:00
557,Compacted Screenings,2024-01-01 10:00:00
557,Disposal to Landfill,2024-01-01 11:00:00
558,Coarse Screens,2024-01-01 08:00:00
558,Fine Screens,2024-01-01 09:00:00
558,Compacted Screenings,2024-01-01 10:00:00
558,Disposal to Landfill,2024-01-01 11:00:00
559,Coarse Screens,2024-01-01 08:00:00
559,Fine Screens,2024-01-01 09:00:00
559,Compacted Screenings,2024-01-01 10:00:00
559,Disposal to Landfill,2024-01-01 11:00:00
560,Coarse Screens,2024-01-01 08:00:00
560,Fine Screens,2024-01-01 09:00:00
560,Primary Clarifiers,2024-01-01 10:00:00
560,Bio-reactor Tanks,2024-01-01 11:00:00
560,Final Clarifier,2024-01-01 12:00:00
560,Chlorine Contact Basin,2024-01-01 13:00:00
560,Pond,2024-01-01 14:00:00
560,De-chlorination Pond,2024-01-01 15:00:00
560,Cascade Aerator,2024-01-01 16:00:00
561,Coarse Screens,2024-01-01 08:00:00
561,Fine Screens,2024-01-01 09:00:00
561,Compacted Screenings,2024-01-01 10:00:00
561,Disposal to Landfill,2024-01-01 11:00:00
562,Coarse Screens,2024-01-01 08:00:00
562,Fine Screens,2024-01-01 09:00:00
562,Primary Clarifiers,2024-01-01 10:00:00
562,Bio-reactor Tanks,2024-01-01 11:00:00
562,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
562,Blend Tank,2024-01-01 13:00:00
562,Anaerobic Digester,2024-01-01 14:00:00
563,Coarse Screens,2024-01-01 08:00:00
563,Fine Screens,2024-01-01 09:00:00
563,Primary Clarifiers,2024-01-01 10:00:00
563,Sludge Grinder,2024-01-01 11:00:00
563,Blend Tank,2024-01-01 12:00:00
563,Anaerobic Digester,2024-01-01 13:00:00
563,Storage Tank,2024-01-01 14:00:00
563,Disposal to Landfill,2024-01-01 15:00:00
564,Coarse Screens,2024-01-01 08:00:00
564,Fine Screens,2024-01-01 09:00:00
564,Primary Clarifiers,2024-01-01 10:00:00
564,Bio-reactor Tanks,2024-01-01 11:00:00
564,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
564,Blend Tank,2024-01-01 13:00:00
564,Anaerobic Digester,2024-01-01 14:00:00
565,Coarse Screens,2024-01-01 08:00:00
565,Fine Screens,2024-01-01 09:00:00
565,Compacted Screenings,2024-01-01 10:00:00
565,Disposal to Landfill,2024-01-01 11:00:00
566,Coarse Screens,2024-01-01 08:00:00
566,Fine Screens,2024-01-01 09:00:00
566,Primary Clarifiers,2024-01-01 10:00:00
566,Sludge Grinder,2024-01-01 11:00:00
566,Blend Tank,2024-01-01 12:00:00
566,Anaerobic Digester,2024-01-01 13:00:00
567,Coarse Screens,2024-01-01 08:00:00
567,Fine Screens,2024-01-01 09:00:00
567,Compacted Screenings,2024-01-01 10:00:00
567,Disposal to Landfill,2024-01-01 11:00:00
568,Coarse Screens,2024-01-01 08:00:00
568,Fine Screens,2024-01-01 09:00:00
568,Primary Clarifiers,2024-01-01 10:00:00
568,Sludge Grinder,2024-01-01 11:00:00
568,Blend Tank,2024-01-01 12:00:00
568,Anaerobic Digester,2024-01-01 13:00:00
568,Storage Tank,2024-01-01 14:00:00
568,Disposal to Landfill,2024-01-01 15:00:00
569,Coarse Screens,2024-01-01 08:00:00
569,Fine Screens,2024-01-01 09:00:00
569,Primary Clarifiers,2024-01-01 10:00:00
569,Bio-reactor Tanks,2024-01-01 11:00:00
569,Final Clarifier,2024-01-01 12:00:00
569,Chlorine Contact Basin,2024-01-01 13:00:00
569,Pond,2024-01-01 14:00:00
569,De-chlorination Pond,2024-01-01 15:00:00
569,Cascade Aerator,2024-01-01 16:00:00
570,Coarse Screens,2024-01-01 08:00:00
570,Fine Screens,2024-01-01 09:00:00
570,Compacted Screenings,2024-01-01 10:00:00
570,Disposal to Landfill,2024-01-01 11:00:00
571,Coarse Screens,2024-01-01 08:00:00
571,Fine Screens,2024-01-01 09:00:00
571,Compacted Screenings,2024-01-01 10:00:00
571,Disposal to Landfill,2024-01-01 11:00:00
572,Coarse Screens,2024-01-01 08:00:00
572,Fine Screens,2024-01-01 09:00:00
572,Compacted Screenings,2024-01-01 10:00:00
572,Disposal to Landfill,2024-01-01 11:00:00
573,Coarse Screens,2024-01-01 08:00:00
573,Fine Screens,2024-01-01 09:00:00
573,Compacted Screenings,2024-01-01 10:00:00
573,Disposal to Landfill,2024-01-01 11:00:00
574,Coarse Screens,2024-01-01 08:00:00
574,Fine Screens,2024-01-01 09:00:00
574,Primary Clarifiers,2024-01-01 10:00:00
574,Sludge Grinder,2024-01-01 11:00:00
574,Blend Tank,2024-01-01 12:00:00
574,Anaerobic Digester,2024-01-01 13:00:00
574,Storage Tank,2024-01-01 14:00:00
574,Disposal to Landfill,2024-01-01 15:00:00
575,Coarse Screens,2024-01-01 08:00:00
575,Fine Screens,2024-01-01 09:00:00
575,Primary Clarifiers,2024-01-01 10:00:00
575,Sludge Grinder,2024-01-01 11:00:00
575,Blend Tank,2024-01-01 12:00:00
575,Anaerobic Digester,2024-01-01 13:00:00
575,Storage Tank,2024-01-01 14:00:00
575,Disposal to Landfill,2024-01-01 15:00:00
576,Coarse Screens,2024-01-01 08:00:00
576,Fine Screens,2024-01-01 09:00:00
576,Compacted Screenings,2024-01-01 10:00:00
576,Disposal to Landfill,2024-01-01 11:00:00
577,Coarse Screens,2024-01-01 08:00:00
577,Fine Screens,2024-01-01 09:00:00
577,Compacted Screenings,2024-01-01 10:00:00
577,Disposal to Landfill,2024-01-01 11:00:00
578,Coarse Screens,2024-01-01 08:00:00
578,Fine Screens,2024-01-01 09:00:00
578,Primary Clarifiers,2024-01-01 10:00:00
578,Sludge Grinder,2024-01-01 11:00:00
578,Blend Tank,2024-01-01 12:00:00
578,Anaerobic Digester,2024-01-01 13:00:00
579,Coarse Screens,2024-01-01 08:00:00
579,Fine Screens,2024-01-01 09:00:00
579,Compacted Screenings,2024-01-01 10:00:00
579,Disposal to Landfill,2024-01-01 11:00:00
580,Coarse Screens,2024-01-01 08:00:00
580,Fine Screens,2024-01-01 09:00:00
580,Compacted Screenings,2024-01-01 10:00:00
580,Disposal to Landfill,2024-01-01 11:00:00
581,Coarse Screens,2024-01-01 08:00:00
581,Fine Screens,2024-01-01 09:00:00
581,Compacted Screenings,2024-01-01 10:00:00
581,Disposal to Landfill,2024-01-01 11:00:00
582,Coarse Screens,2024-01-01 08:00:00
582,Fine Screens,2024-01-01 09:00:00
582,Primary Clarifiers,2024-01-01 10:00:00
582,Sludge Grinder,2024-01-01 11:00:00
582,Blend Tank,2024-01-01 12:00:00
582,Anaerobic Digester,2024-01-01 13:00:00
582,Storage Tank,2024-01-01 14:00:00
582,Disposal to Landfill,2024-01-01 15:00:00
583,Coarse Screens,2024-01-01 08:00:00
583,Fine Screens,2024-01-01 09:00:00
583,Compacted Screenings,2024-01-01 10:00:00
583,Disposal to Landfill,2024-01-01 11:00:00
584,Coarse Screens,2024-01-01 08:00:00
584,Fine Screens,2024-01-01 09:00:00
584,Compacted Screenings,2024-01-01 10:00:00
584,Disposal to Landfill,2024-01-01 11:00:00
585,Coarse Screens,2024-01-01 08:00:00
585,Fine Screens,2024-01-01 09:00:00
585,Primary Clarifiers,2024-01-01 10:00:00
585,Bio-reactor Tanks,2024-01-01 11:00:00
585,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
585,Blend Tank,2024-01-01 13:00:00
585,Anaerobic Digester,2024-01-01 14:00:00
586,Coarse Screens,2024-01-01 08:00:00
586,Fine Screens,2024-01-01 09:00:00
586,Primary Clarifiers,2024-01-01 10:00:00
586,Bio-reactor Tanks,2024-01-01 11:00:00
586,Final Clarifier,2024-01-01 12:00:00
586,Chlorine Contact Basin,2024-01-01 13:00:00
586,Pond,2024-01-01 14:00:00
586,De-chlorination Pond,2024-01-01 15:00:00
586,Effluent Pumping Station,2024-01-01 16:00:00
587,Coarse Screens,2024-01-01 08:00:00
587,Fine Screens,2024-01-01 09:00:00
587,Compacted Screenings,2024-01-01 10:00:00
587,Disposal to Landfill,2024-01-01 11:00:00
588,Coarse Screens,2024-01-01 08:00:00
588,Fine Screens,2024-01-01 09:00:00
588,Compacted Screenings,2024-01-01 10:00:00
588,Disposal to Landfill,2024-01-01 11:00:00
589,Coarse Screens,2024-01-01 08:00:00
589,Fine Screens,2024-01-01 09:00:00
589,Primary Clarifiers,2024-01-01 10:00:00
589,Bio-reactor Tanks,2024-01-01 11:00:00
589,Final Clarifier,2024-01-01 12:00:00
589,Chlorine Contact Basin,2024-01-01 13:00:00
589,Pond,2024-01-01 14:00:00
589,De-chlorination Pond,2024-01-01 15:00:00
589,Cascade Aerator,2024-01-01 16:00:00
590,Coarse Screens,2024-01-01 08:00:00
590,Fine Screens,2024-01-01 09:00:00
590,Primary Clarifiers,2024-01-01 10:00:00
590,Sludge Grinder,2024-01-01 11:00:00
590,Blend Tank,2024-01-01 12:00:00
590,Anaerobic Digester,2024-01-01 13:00:00
590,Storage Tank,2024-01-01 14:00:00
590,Disposal to Landfill,2024-01-01 15:00:00
591,Coarse Screens,2024-01-01 08:00:00
591,Fine Screens,2024-01-01 09:00:00
591,Primary Clarifiers,2024-01-01 10:00:00
591,Sludge Grinder,2024-01-01 11:00:00
591,Blend Tank,2024-01-01 12:00:00
591,Anaerobic Digester,2024-01-01 13:00:00
591,Storage Tank,2024-01-01 14:00:00
591,Disposal to Landfill,2024-01-01 15:00:00
592,Coarse Screens,2024-01-01 08:00:00
592,Fine Screens,2024-01-01 09:00:00
592,Compacted Screenings,2024-01-01 10:00:00
592,Disposal to Landfill,2024-01-01 11:00:00
593,Coarse Screens,2024-01-01 08:00:00
593,Fine Screens,2024-01-01 09:00:00
593,Primary Clarifiers,2024-01-01 10:00:00
593,Sludge Grinder,2024-01-01 11:00:00
593,Blend Tank,2024-01-01 12:00:00
593,Anaerobic Digester,2024-01-01 13:00:00
594,Coarse Screens,2024-01-01 08:00:00
594,Fine Screens,2024-01-01 09:00:00
594,Compacted Screenings,2024-01-01 10:00:00
594,Disposal to Landfill,2024-01-01 11:00:00
595,Coarse Screens,2024-01-01 08:00:00
595,Fine Screens,2024-01-01 09:00:00
595,Primary Clarifiers,2024-01-01 10:00:00
595,Sludge Grinder,2024-01-01 11:00:00
595,Blend Tank,2024-01-01 12:00:00
595,Anaerobic Digester,2024-01-01 13:00:00
595,Storage Tank,2024-01-01 14:00:00
595,Disposal to Landfill,2024-01-01 15:00:00
596,Coarse Screens,2024-01-01 08:00:00
596,Fine Screens,2024-01-01 09:00:00
596,Compacted Screenings,2024-01-01 10:00:00
596,Disposal to Landfill,2024-01-01 11:00:00
597,Coarse Screens,2024-01-01 08:00:00
597,Fine Screens,2024-01-01 09:00:00
597,Primary Clarifiers,2024-01-01 10:00:00
597,Bio-reactor Tanks,2024-01-01 11:00:00
597,Gravity Thickening,2024-01-01 12:00:00
597,Blend Tank,2024-01-01 13:00:00
597,Anaerobic Digester,2024-01-01 14:00:00
597,Storage Tank,2024-01-01 15:00:00
597,Disposal to Landfill,2024-01-01 16:00:00
598,Coarse Screens,2024-01-01 08:00:00
598,Fine Screens,2024-01-01 09:00:00
598,Primary Clarifiers,2024-01-01 10:00:00
598,Bio-reactor Tanks,2024-01-01 11:00:00
598,Final Clarifier,2024-01-01 12:00:00
598,Chlorine Contact Basin,2024-01-01 13:00:00
598,Pond,2024-01-01 14:00:00
598,De-chlorination Pond,2024-01-01 15:00:00
598,Cascade Aerator,2024-01-01 16:00:00
599,Coarse Screens,2024-01-01 08:00:00
599,Fine Screens,2024-01-01 09:00:00
599,Compacted Screenings,2024-01-01 10:00:00
599,Disposal to Landfill,2024-01-01 11:00:00
600,Coarse Screens,2024-01-01 08:00:00
600,Fine Screens,2024-01-01 09:00:00
600,Compacted Screenings,2024-01-01 10:00:00
600,Disposal to Landfill,2024-01-01 11:00:00
601,Coarse Screens,2024-01-01 08:00:00
601,Fine Screens,2024-01-01 09:00:00
601,Primary Clarifiers,2024-01-01 10:00:00
601,Bio-reactor Tanks,2024-01-01 11:00:00
601,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
601,Blend Tank,2024-01-01 13:00:00
601,Anaerobic Digester,2024-01-01 14:00:00
601,Storage Tank,2024-01-01 15:00:00
601,Disposal to Landfill,2024-01-01 16:00:00
602,Coarse Screens,2024-01-01 08:00:00
602,Fine Screens,2024-01-01 09:00:00
602,Compacted Screenings,2024-01-01 10:00:00
602,Disposal to Landfill,2024-01-01 11:00:00
603,Coarse Screens,2024-01-01 08:00:00
603,Fine Screens,2024-01-01 09:00:00
603,Primary Clarifiers,2024-01-01 10:00:00
603,Sludge Grinder,2024-01-01 11:00:00
603,Blend Tank,2024-01-01 12:00:00
603,Anaerobic Digester,2024-01-01 13:00:00
603,Storage Tank,2024-01-01 14:00:00
603,Disposal to Landfill,2024-01-01 15:00:00
604,Coarse Screens,2024-01-01 08:00:00
604,Fine Screens,2024-01-01 09:00:00
604,Compacted Screenings,2024-01-01 10:00:00
604,Disposal to Landfill,2024-01-01 11:00:00
605,Coarse Screens,2024-01-01 08:00:00
605,Fine Screens,2024-01-01 09:00:00
605,Compacted Screenings,2024-01-01 10:00:00
605,Disposal to Landfill,2024-01-01 11:00:00
606,Coarse Screens,2024-01-01 08:00:00
606,Fine Screens,2024-01-01 09:00:00
606,Compacted Screenings,2024-01-01 10:00:00
606,Disposal to Landfill,2024-01-01 11:00:00
607,Coarse Screens,2024-01-01 08:00:00
607,Fine Screens,2024-01-01 09:00:00
607,Compacted Screenings,2024-01-01 10:00:00
607,Disposal to Landfill,2024-01-01 11:00:00
608,Coarse Screens,2024-01-01 08:00:00
608,Fine Screens,2024-01-01 09:00:00
608,Compacted Screenings,2024-01-01 10:00:00
608,Disposal to Landfill,2024-01-01 11:00:00
609,Coarse Screens,2024-01-01 08:00:00
609,Fine Screens,2024-01-01 09:00:00
609,Primary Clarifiers,2024-01-01 10:00:00
609,Sludge Grinder,2024-01-01 11:00:00
609,Blend Tank,2024-01-01 12:00:00
609,Anaerobic Digester,2024-01-01 13:00:00
609,Storage Tank,2024-01-01 14:00:00
609,Disposal to Landfill,2024-01-01 15:00:00
610,Coarse Screens,2024-01-01 08:00:00
610,Fine Screens,2024-01-01 09:00:00
610,Compacted Screenings,2024-01-01 10:00:00
610,Disposal to Landfill,2024-01-01 11:00:00
611,Coarse Screens,2024-01-01 08:00:00
611,Fine Screens,2024-01-01 09:00:00
611,Compacted Screenings,2024-01-01 10:00:00
611,Disposal to Landfill,2024-01-01 11:00:00
612,Coarse Screens,2024-01-01 08:00:00
612,Fine Screens,2024-01-01 09:00:00
612,Compacted Screenings,2024-01-01 10:00:00
612,Disposal to Landfill,2024-01-01 11:00:00
613,Coarse Screens,2024-01-01 08:00:00
613,Fine Screens,2024-01-01 09:00:00
613,Compacted Screenings,2024-01-01 10:00:00
613,Disposal to Landfill,2024-01-01 11:00:00
614,Coarse Screens,2024-01-01 08:00:00
614,Fine Screens,2024-01-01 09:00:00
614,Primary Clarifiers,2024-01-01 10:00:00
614,Bio-reactor Tanks,2024-01-01 11:00:00
614,Final Clarifier,2024-01-01 12:00:00
614,Chlorine Contact Basin,2024-01-01 13:00:00
614,Pond,2024-01-01 14:00:00
614,De-chlorination Pond,2024-01-01 15:00:00
614,Effluent Pumping Station,2024-01-01 16:00:00
615,Coarse Screens,2024-01-01 08:00:00
615,Fine Screens,2024-01-01 09:00:00
615,Primary Clarifiers,2024-01-01 10:00:00
615,Bio-reactor Tanks,2024-01-01 11:00:00
615,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
615,Blend Tank,2024-01-01 13:00:00
615,Anaerobic Digester,2024-01-01 14:00:00
616,Coarse Screens,2024-01-01 08:00:00
616,Fine Screens,2024-01-01 09:00:00
616,Compacted Screenings,2024-01-01 10:00:00
616,Disposal to Landfill,2024-01-01 11:00:00
617,Coarse Screens,2024-01-01 08:00:00
617,Fine Screens,2024-01-01 09:00:00
617,Compacted Screenings,2024-01-01 10:00:00
617,Disposal to Landfill,2024-01-01 11:00:00
618,Coarse Screens,2024-01-01 08:00:00
618,Fine Screens,2024-01-01 09:00:00
618,Primary Clarifiers,2024-01-01 10:00:00
618,Sludge Grinder,2024-01-01 11:00:00
618,Blend Tank,2024-01-01 12:00:00
618,Anaerobic Digester,2024-01-01 13:00:00
618,Storage Tank,2024-01-01 14:00:00
618,Disposal to Landfill,2024-01-01 15:00:00
619,Coarse Screens,2024-01-01 08:00:00
619,Fine Screens,2024-01-01 09:00:00
619,Compacted Screenings,2024-01-01 10:00:00
619,Disposal to Landfill,2024-01-01 11:00:00
620,Coarse Screens,2024-01-01 08:00:00
620,Fine Screens,2024-01-01 09:00:00
620,Primary Clarifiers,2024-01-01 10:00:00
620,Sludge Grinder,2024-01-01 11:00:00
620,Blend Tank,2024-01-01 12:00:00
620,Anaerobic Digester,2024-01-01 13:00:00
621,Coarse Screens,2024-01-01 08:00:00
621,Fine Screens,2024-01-01 09:00:00
621,Compacted Screenings,2024-01-01 10:00:00
621,Disposal to Landfill,2024-01-01 11:00:00
622,Coarse Screens,2024-01-01 08:00:00
622,Fine Screens,2024-01-01 09:00:00
622,Compacted Screenings,2024-01-01 10:00:00
622,Disposal to Landfill,2024-01-01 11:00:00
623,Coarse Screens,2024-01-01 08:00:00
623,Fine Screens,2024-01-01 09:00:00
623,Primary Clarifiers,2024-01-01 10:00:00
623,Bio-reactor Tanks,2024-01-01 11:00:00
623,Final Clarifier,2024-01-01 12:00:00
623,Chlorine Contact Basin,2024-01-01 13:00:00
623,Pond,2024-01-01 14:00:00
623,De-chlorination Pond,2024-01-01 15:00:00
623,Cascade Aerator,2024-01-01 16:00:00
624,Coarse Screens,2024-01-01 08:00:00
624,Fine Screens,2024-01-01 09:00:00
624,Primary Clarifiers,2024-01-01 10:00:00
624,Sludge Grinder,2024-01-01 11:00:00
624,Blend Tank,2024-01-01 12:00:00
624,Anaerobic Digester,2024-01-01 13:00:00
625,Coarse Screens,2024-01-01 08:00:00
625,Fine Screens,2024-01-01 09:00:00
625,Primary Clarifiers,2024-01-01 10:00:00
625,Sludge Grinder,2024-01-01 11:00:00
625,Blend Tank,2024-01-01 12:00:00
625,Anaerobic Digester,2024-01-01 13:00:00
625,Storage Tank,2024-01-01 14:00:00
625,Disposal to Landfill,2024-01-01 15:00:00
626,Coarse Screens,2024-01-01 08:00:00
626,Fine Screens,2024-01-01 09:00:00
626,Compacted Screenings,2024-01-01 10:00:00
626,Disposal to Landfill,2024-01-01 11:00:00
627,Coarse Screens,2024-01-01 08:00:00
627,Fine Screens,2024-01-01 09:00:00
627,Compacted Screenings,2024-01-01 10:00:00
627,Disposal to Landfill,2024-01-01 11:00:00
628,Coarse Screens,2024-01-01 08:00:00
628,Fine Screens,2024-01-01 09:00:00
628,Primary Clarifiers,2024-01-01 10:00:00
628,Sludge Grinder,2024-01-01 11:00:00
628,Blend Tank,2024-01-01 12:00:00
628,Anaerobic Digester,2024-01-01 13:00:00
628,Storage Tank,2024-01-01 14:00:00
628,Disposal to Landfill,2024-01-01 15:00:00
629,Coarse Screens,2024-01-01 08:00:00
629,Fine Screens,2024-01-01 09:00:00
629,Primary Clarifiers,2024-01-01 10:00:00
629,Sludge Grinder,2024-01-01 11:00:00
629,Blend Tank,2024-01-01 12:00:00
629,Anaerobic Digester,2024-01-01 13:00:00
630,Coarse Screens,2024-01-01 08:00:00
630,Fine Screens,2024-01-01 09:00:00
630,Primary Clarifiers,2024-01-01 10:00:00
630,Sludge Grinder,2024-01-01 11:00:00
630,Blend Tank,2024-01-01 12:00:00
630,Anaerobic Digester,2024-01-01 13:00:00
630,Storage Tank,2024-01-01 14:00:00
630,Disposal to Landfill,2024-01-01 15:00:00
631,Coarse Screens,2024-01-01 08:00:00
631,Fine Screens,2024-01-01 09:00:00
631,Primary Clarifiers,2024-01-01 10:00:00
631,Bio-reactor Tanks,2024-01-01 11:00:00
631,Final Clarifier,2024-01-01 12:00:00
631,Chlorine Contact Basin,2024-01-01 13:00:00
631,Pond,2024-01-01 14:00:00
631,De-chlorination Pond,2024-01-01 15:00:00
631,Cascade Aerator,2024-01-01 16:00:00
632,Coarse Screens,2024-01-01 08:00:00
632,Fine Screens,2024-01-01 09:00:00
632,Compacted Screenings,2024-01-01 10:00:00
632,Disposal to Landfill,2024-01-01 11:00:00
633,Coarse Screens,2024-01-01 08:00:00
633,Fine Screens,2024-01-01 09:00:00
633,Primary Clarifiers,2024-01-01 10:00:00
633,Bio-reactor Tanks,2024-01-01 11:00:00
633,Final Clarifier,2024-01-01 12:00:00
633,Chlorine Contact Basin,2024-01-01 13:00:00
633,Pond,2024-01-01 14:00:00
633,De-chlorination Pond,2024-01-01 15:00:00
633,Effluent Pumping Station,2024-01-01 16:00:00
634,Coarse Screens,2024-01-01 08:00:00
634,Fine Screens,2024-01-01 09:00:00
634,Compacted Screenings,2024-01-01 10:00:00
634,Disposal to Landfill,2024-01-01 11:00:00
635,Coarse Screens,2024-01-01 08:00:00
635,Fine Screens,2024-01-01 09:00:00
635,Primary Clarifiers,2024-01-01 10:00:00
635,Bio-reactor Tanks,2024-01-01 11:00:00
635,Final Clarifier,2024-01-01 12:00:00
635,Chlorine Contact Basin,2024-01-01 13:00:00
635,Pond,2024-01-01 14:00:00
635,De-chlorination Pond,2024-01-01 15:00:00
635,Effluent Pumping Station,2024-01-01 16:00:00
636,Coarse Screens,2024-01-01 08:00:00
636,Fine Screens,2024-01-01 09:00:00
